Sowing,Harvesting,Latitude,Longitude,min_vh,min_vv,max_vh,max_vv,range_vh,range_vv,mean_vh,mean_vv,std_vh,std_vv,ratio_vv_vh,rvi
06-07-18,06-11-18,27.145,82.697,0.011425215750932693,0.03696293383836746,0.05159350484609604,0.14146240055561066,0.040168289095163345,0.1044994667172432,0.02610691198303054,0.08069401187822223,0.0095505130466319,0.030339140705640685,3.090906037859753,1.9565231358015476
12-07-18,20-11-18,16.399,80.893,0.004085056949406862,0.01359151117503643,0.02624756097793579,0.25669315457344055,0.02216250402852893,0.24310164339840412,0.01842762650921941,0.11457314006984234,0.007577218096230932,0.07940535487153104,6.2174659342330925,1.38332785018825
05-08-18,08-12-18,22.654,87.97,0.009879902936518192,0.08480433374643326,0.09888332337141037,0.33786430954933167,0.08900342043489218,0.2530599758028984,0.05084669968734185,0.20668343255917232,0.02672956464361807,0.06770789984275254,4.064834764696156,1.6525637280802241
30-07-18,29-11-18,24.909,85.794,0.014173646457493305,0.05435626953840256,0.08195150643587112,0.27825263142585754,0.06777785997837782,0.223896361887455,0.04132909136002555,0.12326986649457146,0.017787645906604643,0.05305711258517508,2.9826415834005227,2.0087551964736385
19-07-18,25-11-18,25.486,83.423,0.01109103113412857,0.02730904333293438,0.14635330438613892,1.9867699146270752,0.13526227325201035,1.9594608712941408,0.060880465776120364,0.3155394860200192,0.038748364296737094,0.4278440390776641,5.182934821497141,1.4781331972282963
09-06-18,01-11-18,20.666,86.386,0.00315627153031528,0.004504058044403791,0.10472133755683899,0.795587420463562,0.10156506602652371,0.7910833624191582,0.03360537167002515,0.1495925852483729,0.026669712427915545,0.1412389966493916,4.451448617121066,1.5794668331664883
01-04-19,10-07-19,14.889,77.509,0.006536351051181555,0.0705052986741066,0.03251153975725174,0.1369568407535553,0.025975188706070185,0.0664515420794487,0.018617193738464266,0.09363755863159895,0.008762393718025077,0.02272452962522274,5.0296279851317225,1.4963237319622256
12-07-18,03-12-18,25.16,86.167,0.00878775492310524,0.035794418305158615,0.10620839148759842,0.6293767094612122,0.09742063656449318,0.5935822911560535,0.035458915711690984,0.1809294076843394,0.023931050903316747,0.13807340761608775,5.102508185964808,1.4875066445552136
24-07-18,28-11-18,20.654,86.074,0.009971008636057377,0.06268960237503052,0.12059356272220612,0.29298657178878784,0.11062255408614874,0.23029696941375732,0.050412856068994316,0.16199324492897307,0.023517306302112285,0.05047423985281394,3.2133320260068468,1.9036149915601561
08-08-18,19-11-18,25.172,87.023,0.012097960337996483,0.033563658595085144,0.05533170327544212,0.20278550684452057,0.04323374293744564,0.16922184824943542,0.029135535861695965,0.11106914029486718,0.010073576264115942,0.05278699609065584,3.812153681404846,1.7111986849171328
29-07-18,03-12-18,25.172,84.388,0.006016540341079235,0.02009504847228527,0.05435631796717644,0.2021486759185791,0.0483397776260972,0.18205362744629383,0.025659572953979175,0.11902170988420645,0.014232729912889975,0.04687180222311736,4.638491454930822,1.5496783556519376
10-07-18,20-11-18,21.722,87.16,0.007180815562605858,0.042302120476961136,0.06537268310785294,0.2707555294036865,0.05819186754524708,0.2284534089267254,0.02380977339682079,0.11151468573558715,0.012894307651281895,0.05115255436432811,4.683567704616508,1.5429518771959743
01-08-18,24-11-18,25.247,86.238,0.01972014643251896,0.12986671924591064,0.10702559351921082,0.40900006890296936,0.08730544708669186,0.2791333496570587,0.05046801536809653,0.20630708616226912,0.02382931781784471,0.07911360056684047,4.0878779293684415,1.6476939975438267
01-07-18,03-12-18,20.266,86.577,0.005127802956849337,0.015201623551547527,0.04051373898983002,0.19895310699939728,0.03538593603298068,0.18375148344784975,0.01488556563099091,0.07403242776824816,0.008855818882766672,0.0387980132372816,4.973437328717749,1.503342530545313
11-08-18,31-12-18,15.909,78.342,0.016550902277231216,0.10456756502389908,0.02576902136206627,0.1558288186788559,0.009218119084835052,0.05126125365495682,0.020855612431963284,0.12271689375241597,0.003787815158716486,0.023449783158997886,5.884118443069081,1.4094904788474458
27-05-18,12-10-18,23.453,88.715,0.017338553443551064,0.08230462670326233,0.21360914409160614,0.5402106642723083,0.19627059064805508,0.457906037569046,0.05788226635195315,0.18830702857424816,0.03875735446732196,0.10272420759043709,3.2532767018700888,1.8875962718383037
10-08-18,08-12-18,16.112,80.552,0.023336106911301613,0.0699884369969368,0.04884075000882149,0.1084461361169815,0.025504643097519875,0.03845769912004471,0.03479694575071335,0.09557413309812546,0.010965041778889923,0.015152953133666061,2.7466241946296726,2.1450660114232813
22-06-18,05-11-18,25.512,88.106,0.011803774163126945,0.05423777177929878,0.0787816047668457,0.32918882369995117,0.06697783060371876,0.2749510519206524,0.032607709575030536,0.1409135525011354,0.01590724091131238,0.07239959007148761,4.32147962361148,1.6021412823919055
04-07-18,04-12-18,23.27,88.201,0.0043045696802437305,0.029920082539319992,0.042294297367334366,0.4838179349899292,0.037989727687090635,0.4538978524506092,0.019758748100139202,0.09432842694222927,0.009402878087374913,0.09334756773328036,4.774008275431414,1.5299405443861613
07-07-18,16-11-18,24.253,88.121,0.01357890572398901,0.0863354355096817,0.09190899133682251,0.4248952567577362,0.0783300856128335,0.3385598212480545,0.03375291934935376,0.1862439764663577,0.018063109752614645,0.10156127813370819,5.517862752512504,1.4426871973673274
30-07-18,31-12-18,14.724,77.748,0.012393256649374962,0.02692302130162716,0.015798650681972504,0.1414436548948288,0.003405394032597542,0.11452063359320164,0.013891829177737236,0.0731827667914331,0.0012664931504854631,0.043036174985481665,5.2680439598778195,1.4685987348774294
11-07-18,12-11-18,25.746,86.723,0.016308976337313652,0.05941476672887802,0.0823092833161354,0.2904655635356903,0.06600030697882175,0.2310507968068123,0.038280441282460324,0.16059941397263452,0.016705919134584024,0.054681840116640165,4.195338627045018,1.6259117525360867
03-07-18,03-11-18,26.074,85.591,0.007914365269243717,0.05720296874642372,0.0732702910900116,0.3654848039150238,0.06535592582076788,0.3082818351686001,0.029959765676822927,0.1720669681413306,0.01724694642834112,0.08170279534855099,5.743268154945643,1.421650207128743
12-08-18,29-12-18,17.591,82.465,0.013219928368926048,0.057463280856609344,0.09184279292821884,0.3197811543941498,0.0786228645592928,0.26231787353754044,0.046355916652828455,0.1772479424253106,0.029270171314723852,0.07474513504131125,3.8236314849033546,1.708307727369195
09-07-18,20-11-18,25.17,85.221,0.006775510963052511,0.022550644353032112,0.11706464737653732,0.22597111761569977,0.11028913641348481,0.20342047326266766,0.025546505671715545,0.08835354501441602,0.018807790616186985,0.04594323853255663,3.45853738862763,1.8134917977051435
24-07-18,25-11-18,25.188,86.165,0.006104098632931709,0.02839455008506775,0.06298290938138962,0.34196028113365173,0.05687881074845791,0.313565731048584,0.04067936344654299,0.14743231423199177,0.0182333559708642,0.09287194031686156,3.6242532267185914,1.762121574106182
02-08-18,08-12-18,22.568,88.009,0.01761436089873314,0.022729948163032532,0.09298597276210785,0.24436020851135254,0.07537161186337471,0.22163026034832,0.05504414263284869,0.13448662103878128,0.01876452005011034,0.05755840364557162,2.4432503551889955,2.385760961574887
07-07-18,15-12-18,21.184,86.757,0.0037956866435706615,0.016799328848719597,0.05283534899353981,0.32969430088996887,0.04903966234996915,0.3128949720412493,0.022136494390327822,0.08982979365144715,0.012487209966476936,0.060455824074648834,4.05799545616838,1.6540232085583173
01-08-18,02-11-18,13.524,78.915,0.02428780123591423,0.058553602546453476,0.07067664712667465,0.1887989044189453,0.04638884589076042,0.13024530187249184,0.040405038212026866,0.1295023076236248,0.015023187181678907,0.04903691396195873,3.2051029612707422,1.9069871271894958
10-07-19,15-11-19,14.733,77.796,0.015466894023120403,0.10629308223724365,0.0891929492354393,0.26399651169776917,0.0737260552123189,0.1577034294605255,0.0556361194079121,0.1610368995202912,0.02240879874312982,0.051075495659083335,2.894466782264291,2.055706027006488
07-08-18,30-11-18,22.575,87.996,0.03155151382088661,0.12616044282913208,0.16006505489349365,0.6879464387893677,0.12851354107260704,0.5617859959602356,0.0871687972297271,0.34472815030150944,0.03163506133761148,0.15134949177928617,3.9547195929869625,1.6768831819936507
17-07-18,16-11-18,22.631,88.085,0.02325797639787197,0.07571350783109665,0.10642217099666595,0.28598740696907043,0.08316419459879398,0.21027389913797379,0.047776805236935616,0.14298185259103774,0.018887129549879884,0.059342769629293135,2.992704344335279,2.0036611831983304
17-06-18,30-10-18,27.393,82.688,0.003881678218021989,0.031353339552879333,0.06820137798786163,0.49305281043052673,0.06431969976983964,0.4616994708776474,0.02598509269799771,0.1388390346297196,0.014210713527325317,0.08476290224885616,5.3430263360352725,1.4605083748641943
26-07-18,30-11-18,25.183,86.154,0.010126885958015919,0.044505950063467026,0.06950485706329346,0.297028511762619,0.05937797110527754,0.252522561699152,0.027278836991172284,0.1397326469887048,0.015341153071362952,0.06376953047103857,5.12238285796142,1.4851562964700056
26-07-18,16-11-18,16.928,80.944,0.021217184141278267,0.0590597428381443,0.061183590441942215,0.20279793441295624,0.03996640630066395,0.14373819157481194,0.03504497371613979,0.10402372386306524,0.01628079267684566,0.057866438094284774,2.9682922494291275,2.016109269637204
24-08-18,20-12-18,16.513,79.922,0.00827188789844513,0.01375905517488718,0.07670708745718002,0.20075251162052155,0.0684351995587349,0.18699345644563437,0.030430404469370842,0.09103815040240686,0.02072157286916582,0.057675538049876185,2.991683876369097,2.0041754234844054
25-06-18,05-11-18,26.729,83.701,0.009406549856066704,0.08974340558052063,0.06896030157804489,0.3949086368083954,0.05955375172197819,0.30516523122787476,0.04325676034204662,0.21668694587424397,0.01681014318321224,0.08841297918444388,5.009319795583929,1.4988377335733865
23-06-18,25-11-18,21.307,81.99,0.021972956135869026,0.10357735306024551,0.05254627764225006,0.8045830130577087,0.030573321506381035,0.7010056599974632,0.03976999542542866,0.2794085347226688,0.009544022366477526,0.2251622331223233,7.025611437310272,1.3319165234611883
25-07-18,31-10-18,26.894,84.003,0.015568229369819164,0.031867511570453644,0.0614827498793602,0.23779337108135223,0.045914520509541035,0.2059258595108986,0.03383118884327511,0.13154609967023134,0.012760136688149359,0.07054543563402982,3.8883085155424504,1.6924468038084157
18-07-18,29-11-18,25.216,83.082,0.004338647238910198,0.02903127111494541,0.06492926180362701,0.355098694562912,0.060590614564716816,0.3260674234479666,0.02503407254624061,0.11138956492336896,0.012571326503666385,0.06231558073058491,4.449518340159019,1.579791090459256
15-07-18,10-12-18,21.006,86.485,0.011793673038482666,0.06703057885169983,0.11089703440666199,0.37857115268707275,0.09910336136817932,0.3115405738353729,0.040046161878854035,0.16991810798645018,0.01739501235996729,0.08089333417440474,4.243056013719349,1.6167022683355596
11-07-18,01-11-18,14.876,77.554,0.007026450242847204,0.06551443785429001,0.04622931778430939,0.17293141782283783,0.03920286754146218,0.10741697996854782,0.023600701335817577,0.12925531715154648,0.013303522537877959,0.03995375574668819,5.476757462092125,1.4467519218844032
04-02-18,30-05-18,26.493,89.127,0.06073629856109619,0.24729512631893158,0.31816405057907104,0.7295831441879272,0.25742775201797485,0.48228801786899567,0.16392809947331746,0.41513270437717437,0.07449607528849679,0.14183119956974155,2.5324072304318115,2.3051361023899815
14-07-18,07-11-18,23.011,86.719,0.018173962831497192,0.037837401032447815,0.09840697795152664,0.40306198596954346,0.08023301512002945,0.36522458493709564,0.035678283480758015,0.13634592718021435,0.018062676201022664,0.07858269758437128,3.821538310657471,1.7088331894859026
11-07-18,03-11-18,23.268,86.271,0.007879315875470638,0.045401956886053085,0.05744007229804993,0.15835797786712646,0.04956075642257929,0.11295602098107338,0.02575800028678618,0.09106198325753212,0.012500789053071724,0.03562950662984214,3.535289317635686,1.7888646025871018
04-08-18,02-12-18,25.35,88.027,0.004052871372550726,0.06250859051942825,0.06362953782081604,0.5835535526275635,0.059576666448265314,0.5210449621081352,0.03285642461851239,0.2436950812737147,0.017610786785137895,0.15215594122750553,7.416968952136346,1.3116736289232251
17-06-18,08-10-18,30.336,76.572,0.0076341754756867886,0.034027278423309326,0.11362726241350174,0.3095928430557251,0.10599308693781495,0.27556556463241577,0.027350045906912004,0.11678343904869896,0.02649898441896522,0.07343421537737149,4.269954041253913,1.6116293913516502
16-08-18,29-12-18,17.82,82.929,0.022326529026031494,0.05378301069140434,0.058843135833740234,0.21757909655570984,0.03651660680770874,0.1637960858643055,0.040601719403639436,0.12212905706837773,0.011370529876332264,0.055215413986178886,3.007977466526464,1.9960271135212169
20-07-18,10-11-18,25.323,87.311,0.020124388858675957,0.09192346036434174,0.14441730082035065,0.3833019733428955,0.12429291196167469,0.29137851297855377,0.0598019163083771,0.21738374589577966,0.036461449534594036,0.08725311303829553,3.635063210596955,1.758995075320001
31-07-18,02-12-18,24.98,86.789,0.014716412872076035,0.06232641637325287,0.1425095647573471,0.22495527565479279,0.12779315188527107,0.16262885928153992,0.050085645497721785,0.14042116789256825,0.03292913494774647,0.049144845328238665,2.8036210075191206,2.1088804087234485
20-07-18,27-11-18,25.305,83.188,0.005308219697326422,0.049258433282375336,0.08743298798799515,0.43803268671035767,0.08212476829066873,0.38877425342798233,0.03090018760067997,0.13821797569592795,0.02046247807054317,0.07710485884547254,4.473046490270707,1.575863296273961
30-07-18,27-11-18,25.068,83.304,0.008276539854705334,0.04767056182026863,0.07757797092199326,0.19724833965301514,0.06930143106728792,0.1495777778327465,0.02991046555536358,0.10640585834258481,0.019506453493000755,0.03950694058145483,3.5574791754956148,1.782020052856313
25-07-18,17-11-18,26.148,86.12,0.015505020506680012,0.044451698660850525,0.06038831174373627,0.20633645355701447,0.044883291237056255,0.16188475489616394,0.03189646126702428,0.09760830338512148,0.014496585616585842,0.044638331392543654,3.0601608927079473,1.9707979639255897
18-07-18,20-11-18,20.114,80.667,0.015301880426704884,0.08244658261537552,0.08347290009260178,0.3572705090045929,0.06817101966589689,0.2748239263892174,0.05453821215778589,0.20347912460565568,0.023267338242901864,0.09509062072575734,3.7309460019878364,1.7323469590919098
11-08-18,28-11-18,24.966,86.826,0.01163273211568594,0.022605719044804573,0.053488839417696,0.22963637113571167,0.04185610730201006,0.2070306520909071,0.028904304645645123,0.09968321273724239,0.0110498704006441,0.0626362439127507,3.4487324278967284,1.8167490972943279
07-09-18,29-12-18,15.983,80.808,0.007787794806063175,0.11701587587594986,0.13487674295902252,0.4386152923107147,0.12708894815295935,0.32159941643476486,0.05805480185275277,0.24052182585000992,0.04232869475270032,0.11661251195300461,4.1430134661394105,1.6363319857030763
31-07-18,05-12-18,24.04,88.623,0.012675062753260136,0.06955414265394211,0.07341449707746506,0.3547784984111786,0.06073943432420492,0.2852243557572365,0.03226719837402925,0.15525505878031254,0.015803634335269663,0.07851155262603278,4.811544435331949,1.5247216801306473
28-07-18,13-12-18,23.225,88.481,0.007153035141527653,0.05120081081986427,0.09408457577228546,0.38378775119781494,0.08693154063075781,0.33258694037795067,0.03329162716277336,0.14771168306469917,0.020335608737706005,0.08811936017937375,4.436901877534845,1.5819194353708237
01-08-18,04-12-18,22.577,88.05,0.0328330360352993,0.0918479785323143,0.08764493465423584,0.5181968212127686,0.05481189861893654,0.42634884268045425,0.05492041671746656,0.2434456320969682,0.014455486082748274,0.08699867029665169,4.432698195815842,1.5826320538280423
10-08-18,28-11-18,25.321,87.889,0.016606925055384636,0.04746301844716072,0.11998835951089859,0.5258092284202576,0.10338143445551395,0.47834620997309685,0.059970040273453505,0.20167744345963,0.030197625942323864,0.1309575741462109,3.362969951996265,1.846392480915966
13-07-18,22-11-18,16.592,81.392,0.02955053187906742,0.07211264222860336,0.1464007943868637,0.8262691497802734,0.11685026250779629,0.7541565075516701,0.07364365666666452,0.3757700315293144,0.03355935601057559,0.2246721054226298,5.1025444490103675,1.4875023354061276
15-06-18,27-10-18,25.74,88.22,0.009517746977508068,0.06865780800580978,0.07825835049152374,0.2842390239238739,0.06874060351401567,0.21558121591806412,0.038701097809654826,0.14810975027434967,0.01754130901367031,0.07280083402159143,3.8270167684339045,1.7074595461660278
30-07-18,25-11-18,17.224,81.304,0.014703119173645973,0.047747500240802765,0.10730800777673721,0.2320864051580429,0.09260488860309124,0.18433890491724014,0.05425472650676966,0.1263328069554908,0.029558334016884676,0.06318843547863151,2.3285124649873143,2.5054431574483553
17-07-18,13-11-18,26.294,85.493,0.009019373916089535,0.047090575098991394,0.09720814228057861,0.4104698896408081,0.08818876836448908,0.3633793145418167,0.0348529562553657,0.13205677909510477,0.02039786722235592,0.08130426665450637,3.788969237717799,1.717110813899328
19-07-18,27-11-18,26.725,84.064,0.010710321366786957,0.04727906733751297,0.06644539535045624,0.17872412502765656,0.05573507398366928,0.13144505769014359,0.029967001057229936,0.10074874758720398,0.015842427011679202,0.04031972702172648,3.3619896563822826,1.8467437588457858
02-07-18,15-11-18,24.89,85.585,0.010682007297873497,0.06931931525468826,0.06787660717964172,0.27264347672462463,0.05719459988176823,0.20332416146993637,0.03690657151096007,0.15874802408849492,0.016120041117475784,0.057775259783976574,4.301348447968184,1.6058130583673773
10-07-18,08-11-18,25.15,86.152,0.009881805628538132,0.06234709545969963,0.09367088973522186,1.5738383531570435,0.08378908410668373,1.5114912576973438,0.040020391810685396,0.2537612912710756,0.02076500879357007,0.3516469949194332,6.340799772063242,1.3744757499544615
16-07-18,30-11-18,22.952,88.659,0.011935808695852757,0.09590212255716324,0.20000861585140228,0.8683543801307678,0.18807280715554953,0.7724522575736046,0.056828782572571575,0.26663768394240017,0.03397581729378863,0.15267483679702468,4.691947845300014,1.5417194618678252
27-07-18,23-11-18,22.316,88.303,0.013030338101089,0.09056069701910019,0.11511648446321487,0.6678431630134583,0.10208614636212587,0.5772824659943581,0.05749507576089214,0.23675487411242943,0.0262935741068849,0.1181475397314831,4.117828718011167,1.6414720566419636
30-05-18,16-09-18,25.19,87.929,0.01968810334801674,0.07093468308448792,0.11774425953626633,0.34637829661369324,0.09805615618824959,0.2754436135292053,0.05368145887873003,0.21141805446573667,0.028071043293737698,0.09132443698351041,3.938381312313886,1.6806468553344631
08-07-18,17-11-18,24.848,85.437,0.012192197144031525,0.05289846286177635,0.06096471846103668,0.3711102306842804,0.04877252131700516,0.31821176782250404,0.028796405312331283,0.12650818224338925,0.012332500696115342,0.07164798150865181,4.393193555628123,1.5894152417809169
20-07-18,16-11-18,22.16,88.282,0.020160794258117676,0.08503153920173645,0.07709334045648575,0.4059489965438843,0.05693254619836807,0.3209174573421478,0.04356466107336538,0.1978699461157833,0.01395058512208997,0.07424512895807926,4.541982910932303,1.5646554628558524
17-07-18,20-11-18,26.092,84.993,0.014682061038911343,0.060026779770851135,0.08966346830129623,0.6609523892402649,0.07498140726238489,0.6009256094694138,0.04431594738603702,0.24951144946472986,0.019535104181783326,0.13913645950958548,5.630285804142493,1.431938779720832
12-01-18,20-05-18,26.353,89.433,0.010286836884915829,0.055134326219558716,0.13112756609916687,0.30245181918144226,0.12084072921425104,0.24731749296188354,0.039275924287115536,0.13096957995245853,0.024735654055923276,0.058535939872595415,3.3346021087891518,1.8566770296619437
21-07-18,13-11-18,26.045,85.102,0.007642917800694704,0.02706100046634674,0.13232626020908356,0.4095163941383362,0.12468334240838885,0.38245539367198944,0.028384784805691905,0.1504129977137954,0.024355480590622387,0.09893652758482659,5.299071271579047,1.4652167581453936
31-07-18,22-11-18,25.185,86.709,0.025522330775856972,0.07011453807353973,0.13555793464183807,0.3436602056026459,0.1100356038659811,0.27354566752910614,0.05562476616571931,0.1918330144356279,0.0318175122231836,0.0752468578605598,3.4486979030907214,1.816760612844737
26-07-18,15-11-18,23.349,86.014,0.023695627227425575,0.10084417462348938,0.06668174266815186,0.5230793356895447,0.04298611544072628,0.4222351610660553,0.04527446095432554,0.25532328550304684,0.013313198783927633,0.10722452259566562,5.639455006667576,1.4310851160590428
03-08-18,28-12-18,16.208,80.665,0.020015668123960495,0.091316819190979,0.0960385873913765,0.1939397156238556,0.076022919267416,0.10262289643287659,0.04017472370631165,0.1466150623228815,0.02212150810461197,0.03371335743805416,3.649435485721773,1.7548777884112732
18-07-18,31-10-18,14.879,77.464,0.009762987494468689,0.024699201807379723,0.023875460028648376,0.09781353175640106,0.014112472534179688,0.07311432994902134,0.014939040644094348,0.061166692059487104,0.005618140372258175,0.029769985070401832,4.094419013691305,1.646324880745293
13-07-18,01-11-18,14.876,77.554,0.007026450242847204,0.06551443785429001,0.04622931778430939,0.17293141782283783,0.03920286754146218,0.10741697996854782,0.023600701335817577,0.12925531715154648,0.013303522537877959,0.03995375574668819,5.476757462092125,1.4467519218844032
28-07-18,10-11-18,23.514,86.745,0.021339990198612213,0.06293176114559174,0.10435353219509125,0.32443520426750183,0.08301354199647903,0.2615034431219101,0.04761255083774978,0.17364491285248237,0.01840123323619601,0.06665400433949589,3.647040744450251,1.7555607159403093
29-06-18,04-10-18,20.856,86.199,0.0252657663077116,0.12869495153427124,0.09260142594575882,0.5418185591697693,0.06733565963804722,0.41312360763549805,0.05710693228024023,0.2445782439576255,0.018384207206669743,0.09341462824842832,4.282811809210996,1.6092338264375523
28-07-18,25-11-18,24.939,83.901,0.017757635563611984,0.05234339460730553,0.060509901493787766,0.19668012857437134,0.04275226593017578,0.1443367339670658,0.035865667675222666,0.10991126538387366,0.013184837306347653,0.04341083381701814,3.064525840677558,1.9687454429456883
13-08-18,22-11-18,16.221,80.883,0.007974319159984589,0.04178745672106743,0.03014354407787323,0.1660647690296173,0.02216922491788864,0.12427731230854988,0.019725780468434095,0.10990789253264666,0.00990380060232352,0.05396148924150722,5.571789299213039,1.437465479947702
02-07-18,05-11-18,25.243,83.998,0.01015828363597393,0.0349922701716423,0.1217515766620636,0.2805715799331665,0.11159329302608967,0.2455793097615242,0.04311051743570715,0.14491237746551633,0.030925146131926207,0.056078276900006656,3.3614158698426975,1.8469495041266184
17-07-18,11-11-18,26.199,85.146,0.020880358293652534,0.08703216910362244,0.11093126237392426,0.36516863107681274,0.09005090408027172,0.2781364619731903,0.05947778801675196,0.1976248726800636,0.022987308080952194,0.07518613931372276,3.3226668184836066,1.8610791630052799
22-07-18,24-12-18,20.95,85.842,0.01440229918807745,0.055659037083387375,0.05154772847890854,0.35419702529907227,0.03714542929083109,0.2985379882156849,0.031117978064637435,0.13160677665942594,0.010607021771545527,0.06789065862899467,4.229284318732272,1.6193322738411415
17-06-18,27-10-18,30.419,76.351,0.01232094969600439,0.06496299058198929,0.07360786944627762,0.37143370509147644,0.06128691975027323,0.30647071450948715,0.03396813711151481,0.14887597505003214,0.018548745345447874,0.08391800411986725,4.382812473974762,1.5912240230242574
24-08-18,08-12-18,15.953,80.497,0.01293210219591856,0.06589878350496292,0.029484154656529427,0.29418155550956726,0.016552052460610867,0.22828277200460434,0.022602773892382782,0.1452137033144633,0.007039304799648677,0.10541000661215437,6.424596556416504,1.368691013091894
15-07-18,13-12-18,20.388,86.053,0.012555789202451706,0.06262927502393723,0.07773281633853912,0.4267446994781494,0.06517702713608742,0.3641154244542122,0.04523856685097728,0.1901870976601328,0.016458808626306137,0.09118675106295826,4.2040920148208505,1.6242017990584534
06-07-18,24-10-18,25.3,87.95,0.007164511829614639,0.03984435647726059,0.05049851909279823,0.22482359409332275,0.043334007263183594,0.18497923761606216,0.026424156302320107,0.11455118283629417,0.01187076355390748,0.05265043057074089,4.335093295911071,1.5996833739110277
25-07-18,12-11-18,25.981,86.162,0.01695503108203411,0.1000618264079094,0.11862081289291382,0.39910709857940674,0.10166578181087971,0.29904527217149734,0.05473708614174809,0.2213186536516462,0.02762160089893923,0.09761995999312441,4.043303530599266,1.6571805867836569
26-06-18,15-11-18,21.122,81.847,0.009974830783903599,0.06163454428315163,0.03176727518439293,0.1090816929936409,0.02179244440048933,0.04744714871048927,0.019370721497883398,0.08086496653656165,0.006483510747796346,0.016109181118849198,4.174597551536612,1.6300011158995358
30-06-18,09-11-18,25.734,88.272,0.01148902252316475,0.028864741325378418,0.06579214334487915,0.1941135972738266,0.0543031208217144,0.16524885594844818,0.03168346908162622,0.10639268444741473,0.014902445018025475,0.04981689130834018,3.357987225872108,1.848181015594898
29-07-18,10-11-18,24.653,83.969,0.011322972364723682,0.08481906354427338,0.07036171853542328,0.23490934073925018,0.059038746170699596,0.1500902771949768,0.04044252913445234,0.14968556572090497,0.017256845892373928,0.05152079066281981,3.7011920106003022,1.7404138588265436
10-07-18,10-12-18,21.01,86.483,0.013598469085991383,0.05849287286400795,0.15972577035427094,0.37965765595436096,0.14612730126827955,0.321164783090353,0.05153410950498212,0.16796472925870193,0.030884304906378883,0.07157901226133837,3.259292357471778,1.8852329329516544
25-07-18,29-11-18,24.802,87.044,0.007240581326186657,0.03242705389857292,0.052499525249004364,0.4256000220775604,0.04525894392281771,0.3931729681789875,0.019245995697565375,0.10605210298672318,0.008974590504698112,0.08719270427086892,5.510346393776801,1.443424922475915
26-07-18,23-11-18,24.768,84.034,0.006337041966617107,0.026692956686019897,0.05655677244067192,0.19396255910396576,0.05021973047405481,0.16726960241794586,0.02650191049490656,0.10453142505139112,0.014620058678807387,0.05302461149865239,3.9442977166299453,1.6792791329163572
